day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;45700;STARFRUIT;5037;2;5036;21;;;5043;23;;;;;5040.0;846.09765625
0;45700;AMETHYSTS;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;715.0
0;45800;AMETHYSTS;10000;5;9998;7;9996;2;10004;2;10005;30;;;10002.0;717.0
0;45800;STARFRUIT;5040;5;5037;32;;;5044;32;;;;;5042.0;838.984375
0;45900;AMETHYSTS;9998;8;9996;1;9995;25;10004;1;10005;25;;;10001.0;717.0
0;45900;STARFRUIT;5037;25;;;;;5044;26;;;;;5040.5;827.421875
0;46000;AMETHYSTS;9995;23;;;;;9998;1;10005;23;;;9996.5;717.0
0;46000;STARFRUIT;5037;23;;;;;5044;23;;;;;5040.5;831.5546875
0;46100;STARFRUIT;5039;4;5038;25;;;5045;25;;;;;5042.0;823.5703125
0;46100;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;727.0
0;46200;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;727.0
0;46200;STARFRUIT;5039;4;5038;24;;;5045;24;;;;;5042.0;822.34375
0;46300;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;727.0
0;46300;STARFRUIT;5039;2;5038;26;;;5045;28;;;;;5042.0;810.9140625
0;46400;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;727.0
0;46400;STARFRUIT;5044;1;5038;24;;;5045;24;;;;;5044.5;815.1640625
0;46500;STARFRUIT;5042;2;5038;30;;;5045;30;;;;;5043.5;812.66259765625
0;46500;AMETHYSTS;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;727.0
0;46600;AMETHYSTS;9998;1;9995;28;;;10005;28;;;;;10001.5;729.0
0;46600;STARFRUIT;5044;1;5040;4;5039;28;5046;28;;;;;5045.0;812.0
0;46700;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;729.0
0;46700;STARFRUIT;5038;30;;;;;5045;30;;;;;5041.5;814.330078125
0;46800;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;729.0
0;46800;STARFRUIT;5038;25;;;;;5045;25;;;;;5041.5;814.17431640625
0;46900;STARFRUIT;5039;30;;;;;5040;10;5045;1;5046;29;5039.5;813.87939453125
0;46900;AMETHYSTS;9996;1;9995;29;;;10002;3;10004;1;10005;29;9999.0;729.0
0;47000;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;729.0
0;47000;STARFRUIT;5039;23;;;;;5045;1;5046;22;;;5042.0;835.78125
0;47100;AMETHYSTS;9995;22;;;;;9998;1;10005;22;;;9996.5;729.0
0;47100;STARFRUIT;5039;22;;;;;5046;22;;;;;5042.5;838.13671875
0;47200;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;731.0
0;47200;STARFRUIT;5044;1;5039;23;;;5046;23;;;;;5045.0;836.15234375
0;47300;STARFRUIT;5040;5;5039;21;;;5046;21;;;;;5043.0;838.63671875
0;47300;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;731.0
0;47400;AMETHYSTS;9998;7;9995;22;;;10005;22;;;;;10001.5;731.0
0;47400;STARFRUIT;5043;5;5038;22;;;5045;22;;;;;5044.0;829.99609375
0;47500;AMETHYSTS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;731.0
0;47500;STARFRUIT;5037;22;;;;;5042;5;5044;22;;;5039.5;823.1015625
0;47600;STARFRUIT;5037;21;;;;;5044;21;;;;;5040.5;815.1171875
0;47600;AMETHYSTS;9998;5;9995;21;;;10005;21;;;;;10001.5;733.0
0;47700;STARFRUIT;5037;23;;;;;5042;4;5044;23;;;5039.5;815.4296875
0;47700;AMETHYSTS;9998;1;9995;23;;;10005;23;;;;;10001.5;733.0
0;47800;STARFRUIT;5038;20;;;;;5043;7;5045;20;;;5040.5;836.96875
0;47800;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;733.0
0;47900;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;733.0
0;47900;STARFRUIT;5037;23;;;;;5044;23;;;;;5040.5;817.34375
0;48000;STARFRUIT;5037;27;;;;;5044;27;;;;;5040.5;822.234375
0;48000;AMETHYSTS;10002;2;9996;1;9995;26;10004;1;10005;26;;;10003.0;733.0
0;48100;STARFRUIT;5037;30;;;;;5042;1;5044;30;;;5039.5;823.75
0;48100;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;737.0
0;48200;STARFRUIT;5038;2;5037;26;;;5044;27;;;;;5041.0;834.4765625
0;48200;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;737.0
0;48300;AMETHYSTS;9998;4;9996;1;9995;20;10004;1;10005;20;;;10001.0;737.0
0;48300;STARFRUIT;5037;21;;;;;5038;4;5044;21;;;5037.5;826.2265625
0;48400;STARFRUIT;5037;32;;;;;5042;6;5044;32;;;5039.5;816.0
0;48400;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;737.0
0;48500;STARFRUIT;5037;29;;;;;5044;29;;;;;5040.5;816.0
0;48500;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;737.0
0;48600;STARFRUIT;5037;1;5036;26;;;5043;1;5044;26;;;5040.0;816.0
0;48600;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;737.0
0;48700;AMETHYSTS;9996;1;9995;22;;;10000;2;10004;1;10005;22;9998.0;737.0
0;48700;STARFRUIT;5036;23;;;;;5039;2;5043;23;;;5037.5;816.0
0;48800;STARFRUIT;5036;29;;;;;5043;29;;;;;5039.5;817.3681640625
0;48800;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;737.0
0;48900;STARFRUIT;5036;21;;;;;5043;22;;;;;5039.5;816.6005859375
0;48900;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;737.0
0;49000;STARFRUIT;5035;29;;;;;5042;29;;;;;5038.5;815.0673828125
0;49000;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;737.0
0;49100;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;743.0
0;49100;STARFRUIT;5035;30;;;;;5042;30;;;;;5038.5;814.7666015625
0;49200;STARFRUIT;5034;26;;;;;5041;26;;;;;5037.5;812.978515625
0;49200;AMETHYSTS;10002;3;9996;1;9995;25;10004;1;10005;25;;;10003.0;743.0
0;49300;STARFRUIT;5035;6;5034;29;;;5041;29;;;;;5038.0;813.66796875
0;49300;AMETHYSTS;9998;3;9995;29;;;10005;29;;;;;10001.5;747.0
0;49400;STARFRUIT;5035;23;;;;;5042;23;;;;;5038.5;814.88671875
0;49400;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;747.0
0;49500;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;747.0
0;49500;STARFRUIT;5035;25;;;;;5041;1;5042;24;;;5038.0;814.1259765625
0;49600;STARFRUIT;5036;2;5035;28;;;5038;3;5042;30;;;5037.0;815.640625
0;49600;AMETHYSTS;9996;2;9995;28;;;10000;3;10002;9;10004;2;9998.0;747.0
0;49700;STARFRUIT;5041;1;5036;6;5035;21;5042;21;;;;;5041.5;818.453125
0;49700;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;747.0
0;49800;AMETHYSTS;9995;20;;;;;10002;7;10005;20;;;9998.5;747.0
0;49800;STARFRUIT;5036;20;;;;;5037;1;5043;20;;;5036.5;823.4765625
0;49900;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;747.0
0;49900;STARFRUIT;5038;5;5037;24;;;5044;24;;;;;5041.0;828.80078125
0;50000;STARFRUIT;5037;26;;;;;5044;26;;;;;5040.5;829.46484375
0;50000;AMETHYSTS;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;747.0
0;50100;AMETHYSTS;10002;4;9996;2;9995;22;10004;2;10005;22;;;10003.0;747.0
0;50100;STARFRUIT;5037;24;;;;;5043;2;5044;22;;;5040.0;827.87109375
0;50200;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;753.0
0;50200;STARFRUIT;5036;29;;;;;5043;29;;;;;5039.5;825.435546875
0;50300;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;753.0
0;50300;STARFRUIT;5036;23;;;;;5041;4;5043;23;;;5038.5;826.669921875
0;50400;STARFRUIT;5037;2;5036;23;;;5038;3;5043;23;;;5037.5;825.951171875
0;50400;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;753.0
0;50500;AMETHYSTS;10000;4;9998;7;9996;1;10004;1;10005;27;;;10002.0;753.0
0;50500;STARFRUIT;5039;4;5036;28;;;5043;28;;;;;5041.0;829.7578125
0;50600;AMETHYSTS;9998;7;9996;2;9995;22;10000;5;10004;2;10005;22;9999.0;753.0
0;50600;STARFRUIT;5036;24;;;;;5039;4;5043;24;;;5037.5;829.1171875
0;50700;AMETHYSTS;9998;9;9995;20;;;10005;20;;;;;10001.5;753.0
0;50700;STARFRUIT;5036;20;;;;;5043;20;;;;;5039.5;826.0
0;50800;STARFRUIT;5037;2;5036;26;;;5043;28;;;;;5040.0;826.0
0;50800;AMETHYSTS;9998;7;9996;2;9995;26;10004;2;10005;26;;;10001.0;753.0
0;50900;AMETHYSTS;9998;2;9995;30;;;10000;5;10005;30;;;9999.0;753.0
0;50900;STARFRUIT;5036;30;;;;;5037;1;5039;5;5043;30;5036.5;826.0
0;51000;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;753.0
0;51000;STARFRUIT;5037;25;;;;;5043;2;5044;23;;;5040.0;829.0419921875
0;51100;AMETHYSTS;9995;29;;;;;10002;1;10005;29;;;9998.5;753.0
0;51100;STARFRUIT;5038;3;5037;29;;;5044;29;;;;;5041.0;829.72509765625
0;51200;STARFRUIT;5037;30;;;;;5044;30;;;;;5040.5;829.68994140625
0;51200;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;753.0
0;51300;AMETHYSTS;9996;2;9995;23;;;9998;5;10002;5;10004;2;9997.0;753.0
0;51300;STARFRUIT;5038;2;5037;23;;;5044;25;;;;;5041.0;829.81640625
0;51400;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;763.0
0;51400;STARFRUIT;5037;23;;;;;5042;5;5044;23;;;5039.5;829.4404296875
0;51500;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;763.0
0;51500;STARFRUIT;5037;21;;;;;5044;21;;;;;5040.5;830.0
0;51600;STARFRUIT;5042;3;5038;2;5037;21;5044;23;;;;;5043.0;844.4306640625
0;51600;AMETHYSTS;9996;2;9995;21;;;10002;5;10004;2;10005;21;9999.0;771.0
0;51700;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;771.0
0;51700;STARFRUIT;5038;2;5037;30;;;5044;32;;;;;5041.0;848.064453125
0;51800;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;771.0
0;51800;STARFRUIT;5037;25;;;;;5044;25;;;;;5040.5;849.041015625
0;51900;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;771.0
0;51900;STARFRUIT;5037;28;;;;;5044;28;;;;;5040.5;850.66796875
0;52000;AMETHYSTS;9998;2;9995;21;;;10000;5;10005;21;;;9999.0;771.0
0;52000;STARFRUIT;5038;5;5037;21;;;5040;5;5044;21;;;5039.0;849.267578125
0;52100;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;771.0
0;52100;STARFRUIT;5038;1;5037;27;;;5044;28;;;;;5041.0;852.0
0;52200;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;771.0
0;52200;STARFRUIT;5037;22;;;;;5044;23;;;;;5040.5;852.0
0;52300;STARFRUIT;5037;30;;;;;5044;30;;;;;5040.5;852.0
0;52300;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;771.0
0;52400;AMETHYSTS;10002;3;9996;1;9995;20;10004;1;10005;20;;;10003.0;771.0
0;52400;STARFRUIT;5038;1;5037;21;;;5040;4;5044;21;;;5039.0;852.0
0;52500;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;777.0
0;52500;STARFRUIT;5037;27;;;;;5043;2;5044;25;;;5040.0;852.607421875
0;52600;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;777.0
0;52600;STARFRUIT;5037;31;;;;;5043;1;5044;30;;;5040.0;852.138671875
0;52700;STARFRUIT;5042;1;5037;25;;;5043;1;5044;24;;;5042.5;852.34765625
0;52700;AMETHYSTS;9996;1;9995;24;;;10002;9;10004;1;10005;24;9999.0;813.0
0;52800;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;813.0
0;52800;STARFRUIT;5042;1;5037;28;;;5044;28;;;;;5043.0;854.701171875
0;52900;AMETHYSTS;9996;1;9995;26;;;10002;3;10004;1;10005;26;9999.0;813.0
0;52900;STARFRUIT;5036;27;;;;;5043;27;;;;;5039.5;854.9580078125
0;53000;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;813.0
0;53000;STARFRUIT;5036;1;5035;29;;;5042;30;;;;;5039.0;853.654296875
0;53100;STARFRUIT;5036;2;5035;21;;;5042;2;5043;21;;;5039.0;853.9951171875
0;53100;AMETHYSTS;9996;2;9995;21;;;9998;5;10004;2;10005;21;9997.0;813.0
0;53200;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;823.0
0;53200;STARFRUIT;5041;1;5036;23;;;5043;23;;;;;5042.0;854.84375
0;53300;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;823.0
0;53300;STARFRUIT;5036;20;;;;;5043;20;;;;;5039.5;856.10888671875
0;53400;AMETHYSTS;9996;2;9995;30;;;9998;1;10004;2;10005;30;9997.0;823.0
0;53400;STARFRUIT;5038;7;5037;32;;;5044;32;;;;;5041.0;883.88671875
0;53500;STARFRUIT;5037;25;;;;;5042;2;5044;25;;;5039.5;885.61328125
0;53500;AMETHYSTS;9995;25;;;;;10002;7;10005;25;;;9998.5;825.0
0;53600;AMETHYSTS;9998;2;9996;1;9995;22;10004;1;10005;22;;;10001.0;825.0
0;53600;STARFRUIT;5037;23;;;;;5044;23;;;;;5040.5;886.8984375
0;53700;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;825.0
0;53700;STARFRUIT;5038;1;5037;23;;;5044;23;;;;;5041.0;886.01953125
0;53800;AMETHYSTS;9998;8;9995;29;;;10005;29;;;;;10001.5;825.0
0;53800;STARFRUIT;5037;29;;;;;5044;29;;;;;5040.5;883.15625
0;53900;STARFRUIT;5038;1;5037;25;;;5040;4;5044;26;;;5039.0;888.421875
0;53900;AMETHYSTS;9996;1;9995;25;;;10000;4;10002;8;10004;1;9998.0;825.0
0;54000;AMETHYSTS;9996;1;9995;21;;;10002;1;10004;1;10005;21;9999.0;825.0
0;54000;STARFRUIT;5038;7;5037;22;;;5044;22;;;;;5041.0;887.51171875
0;54100;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;825.0
0;54100;STARFRUIT;5038;4;5037;22;;;5043;1;5044;21;;;5040.5;882.109375
0;54200;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;831.0
0;54200;STARFRUIT;5037;20;;;;;5043;1;5044;20;;;5040.0;885.6875
0;54300;STARFRUIT;5037;28;;;;;5043;2;5044;26;;;5040.0;885.734375
0;54300;AMETHYSTS;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;831.0
0;54400;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;833.0
0;54400;STARFRUIT;5037;22;;;;;5044;22;;;;;5040.5;894.80859375
0;54500;AMETHYSTS;9996;2;9995;27;;;10002;2;10004;2;10005;27;9999.0;833.0
0;54500;STARFRUIT;5038;29;;;;;5045;29;;;;;5041.5;898.625
0;54600;AMETHYSTS;10002;2;9996;1;9995;29;10004;1;10005;29;;;10003.0;833.0
0;54600;STARFRUIT;5038;30;;;;;5045;30;;;;;5041.5;900.98046875
0;54700;STARFRUIT;5038;1;5037;22;;;5044;1;5045;22;;;5041.0;895.92578125
0;54700;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;837.0
0;54800;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;858.0
0;54800;STARFRUIT;5039;9;5038;23;;;5045;25;;;;;5042.0;906.984375
0;54900;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;858.0
0;54900;STARFRUIT;5038;24;;;;;5043;1;5045;24;;;5040.5;905.55078125
0;55000;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;858.0
0;55000;STARFRUIT;5039;2;5038;20;;;5043;7;5045;22;;;5041.0;907.3828125
0;55100;STARFRUIT;5039;26;;;;;5045;2;5046;24;;;5042.0;909.69140625
0;55100;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;858.0
0;55200;AMETHYSTS;9998;8;9996;1;9995;25;10004;1;10005;25;;;10001.0;858.0
0;55200;STARFRUIT;5038;25;;;;;5045;26;;;;;5041.5;907.74609375
0;55300;AMETHYSTS;9995;22;;;;;10002;5;10005;22;;;9998.5;858.0
0;55300;STARFRUIT;5039;22;;;;;5044;3;5046;22;;;5041.5;910.09375
0;55400;AMETHYSTS;9998;7;9996;1;9995;27;10004;1;10005;27;;;10001.0;864.0
0;55400;STARFRUIT;5039;6;5038;27;;;5045;28;;;;;5042.0;908.48046875
0;55500;STARFRUIT;5039;2;5038;22;;;5043;2;5045;24;;;5041.0;907.48828125
0;55500;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;870.0
0;55600;AMETHYSTS;9995;23;;;;;10002;9;10005;23;;;9998.5;870.0
0;55600;STARFRUIT;5038;23;;;;;5045;23;;;;;5041.5;907.5078125
0;55700;AMETHYSTS;9996;1;9995;21;;;10002;7;10004;1;10005;21;9999.0;870.0
0;55700;STARFRUIT;5038;22;;;;;5045;22;;;;;5041.5;905.45703125
0;55800;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;870.0
0;55800;STARFRUIT;5039;8;5038;26;;;5045;26;;;;;5042.0;906.3515625
0;55900;STARFRUIT;5041;4;5038;20;;;5045;20;;;;;5043.0;904.8515625
0;55900;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;870.0
0;56000;AMETHYSTS;10000;2;9996;1;9995;24;10002;6;10004;1;10005;24;10001.0;870.0
0;56000;STARFRUIT;5041;2;5038;25;;;5043;7;5045;25;;;5042.0;904.796875
0;56100;AMETHYSTS;9996;1;9995;27;;;9998;1;10002;3;10004;1;9997.0;870.0
0;56100;STARFRUIT;5038;28;;;;;5044;1;5045;27;;;5041.0;900.5703125
0;56200;AMETHYSTS;9996;1;9995;30;;;10000;4;10004;1;10005;30;9998.0;872.0
0;56200;STARFRUIT;5038;31;;;;;5041;4;5044;1;5045;30;5039.5;901.421875
0;56300;STARFRUIT;5038;28;;;;;5045;28;;;;;5041.5;902.58203125
0;56300;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;872.0
0;56400;STARFRUIT;5038;29;;;;;5045;29;;;;;5041.5;902.98828125
0;56400;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;872.0
0;56500;AMETHYSTS;9995;21;;;;;10002;9;10005;21;;;9998.5;872.0
0;56500;STARFRUIT;5038;21;;;;;5045;21;;;;;5041.5;905.328125
0;56600;STARFRUIT;5038;2;5037;28;;;5043;3;5044;2;5045;28;5040.5;899.875
0;56600;AMETHYSTS;9996;2;9995;28;;;10002;2;10004;2;10005;28;9999.0;875.0
0;56700;STARFRUIT;5038;2;5037;27;;;5039;4;5044;27;;;5038.5;898.62109375
0;56700;AMETHYSTS;9998;5;9995;27;;;10005;27;;;;;10001.5;875.0
0;56800;STARFRUIT;5038;8;5037;23;;;5044;23;;;;;5041.0;901.8515625
0;56800;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;875.0
0;56900;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;875.0
0;56900;STARFRUIT;5037;21;;;;;5044;21;;;;;5040.5;897.75
0;57000;STARFRUIT;5037;22;;;;;5044;22;;;;;5040.5;903.2265625
0;57000;AMETHYSTS;9996;2;9995;20;;;10002;10;10004;2;10005;20;9999.0;875.0
0;57100;STARFRUIT;5043;1;5037;24;;;5045;24;;;;;5044.0;908.2734375
0;57100;AMETHYSTS;9998;6;9995;24;;;10005;24;;;;;10001.5;875.0
0;57200;STARFRUIT;5038;1;5037;25;;;5044;26;;;;;5041.0;906.9453125
0;57200;AMETHYSTS;9998;5;9996;1;9995;25;10004;1;10005;25;;;10001.0;875.0
0;57300;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;875.0
0;57300;STARFRUIT;5038;31;;;;;5043;1;5044;1;5045;30;5040.5;912.9453125
0;57400;STARFRUIT;5038;28;;;;;5044;1;5045;27;;;5041.0;913.375
0;57400;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;875.0
0;57500;STARFRUIT;5038;2;5037;21;;;5044;21;;;;;5041.0;909.234375
0;57500;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;875.0
0;57600;STARFRUIT;5040;5;5038;2;5037;20;5044;22;;;;;5042.0;908.3203125
0;57600;AMETHYSTS;10000;4;9996;2;9995;20;10004;2;10005;20;;;10002.0;875.0
0;57700;AMETHYSTS;9998;2;9996;1;9995;21;10004;1;10005;21;;;10001.0;875.0
0;57700;STARFRUIT;5037;22;;;;;5044;22;;;;;5040.5;900.03125
0;57800;STARFRUIT;5038;7;5037;28;;;5044;28;;;;;5041.0;903.71875
0;57800;AMETHYSTS;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;875.0
0;57900;STARFRUIT;5037;2;5036;26;;;5038;5;5043;28;;;5037.5;893.1875
0;57900;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;875.0
0;58000;STARFRUIT;5037;28;;;;;5044;28;;;;;5040.5;906.71875
0;58000;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;875.0
0;58100;AMETHYSTS;9998;7;9995;20;;;10005;20;;;;;10001.5;875.0
0;58100;STARFRUIT;5037;20;;;;;5044;20;;;;;5040.5;946.546875
0;58200;STARFRUIT;5037;29;;;;;5043;2;5044;27;;;5040.0;944.87109375
0;58200;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;903.0
0;58300;STARFRUIT;5037;2;5036;28;;;5043;30;;;;;5040.0;943.349609375
0;58300;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;903.0
0;58400;STARFRUIT;5037;25;;;;;5044;25;;;;;5040.5;945.01171875
0;58400;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;903.0
0;58500;AMETHYSTS;9998;3;9996;2;9995;20;10004;2;10005;20;;;10001.0;903.0
0;58500;STARFRUIT;5038;2;5037;20;;;5042;2;5044;22;;;5040.0;948.775390625
0;58600;STARFRUIT;5038;23;;;;;5045;23;;;;;5041.5;952.115234375
0;58600;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;903.0
0;58700;AMETHYSTS;9996;1;9995;29;;;9998;1;10000;4;10004;1;9997.0;906.0
0;58700;STARFRUIT;5038;30;;;;;5041;4;5044;1;5045;29;5039.5;953.328125
0;58800;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;908.0
0;58800;STARFRUIT;5038;1;5037;30;;;5042;5;5044;31;;;5040.0;951.0546875
0;58900;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;914.0
0;58900;STARFRUIT;5043;1;5037;25;;;5044;25;;;;;5043.5;950.3046875
0;59000;STARFRUIT;5038;1;5037;23;;;5044;1;5045;23;;;5041.0;957.9521484375
0;59000;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;920.0
0;59100;AMETHYSTS;9998;7;9996;1;9995;20;10004;1;10005;20;;;10001.0;920.0
0;59100;STARFRUIT;5038;1;5037;20;;;5044;21;;;;;5041.0;957.796875
0;59200;AMETHYSTS;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;920.0
0;59200;STARFRUIT;5042;10;5038;10;5037;23;5044;25;;;;;5043.0;957.583984375
0;59300;AMETHYSTS;9998;5;9995;22;;;10005;22;;;;;10001.5;922.0
0;59300;STARFRUIT;5036;22;;;;;5044;22;;;;;5040.0;956.0009765625
0;59400;STARFRUIT;5036;23;;;;;5043;23;;;;;5039.5;955.4853515625
0;59400;AMETHYSTS;10002;1;9995;23;;;10005;23;;;;;10003.5;922.0
0;59500;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;924.0
0;59500;STARFRUIT;5037;2;5036;22;;;5043;2;5044;22;;;5040.0;955.99609375
0;59600;AMETHYSTS;10002;1;9996;1;9995;24;10004;1;10005;24;;;10003.0;924.0
0;59600;STARFRUIT;5037;25;;;;;5044;25;;;;;5040.5;956.7529296875
0;59700;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;926.0
0;59700;STARFRUIT;5044;1;5038;26;;;5045;26;;;;;5044.5;959.1025390625
0;59800;STARFRUIT;5038;24;;;;;5045;24;;;;;5041.5;977.34375
0;59800;AMETHYSTS;9998;9;9996;2;9995;22;10004;2;10005;22;;;10001.0;926.0
0;59900;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;926.0
0;59900;STARFRUIT;5038;2;5037;23;;;5042;4;5044;25;;;5040.0;971.8828125
0;60000;AMETHYSTS;9996;1;9995;25;;;9998;3;10002;10;10004;1;9997.0;932.0
0;60000;STARFRUIT;5038;5;5037;26;;;5044;26;;;;;5041.0;974.69140625
0;60100;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;938.0
0;60100;STARFRUIT;5037;28;;;;;5044;28;;;;;5040.5;972.9765625
0;60200;STARFRUIT;5037;26;;;;;5044;26;;;;;5040.5;972.50390625
0;60200;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;938.0
0;60300;AMETHYSTS;9998;3;9996;1;9995;23;10004;1;10005;23;;;10001.0;938.0
0;60300;STARFRUIT;5037;24;;;;;5044;24;;;;;5040.5;972.05078125
0;60400;AMETHYSTS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;938.0
0;60400;STARFRUIT;5037;24;;;;;5043;2;5044;22;;;5040.0;969.05078125
0;60500;AMETHYSTS;9995;25;;;;;10000;2;10005;25;;;9997.5;961.0
0;60500;STARFRUIT;5037;25;;;;;5040;2;5044;25;;;5038.5;968.80859375
0;60600;STARFRUIT;5037;21;;;;;5043;1;5044;21;;;5040.0;970.390625
0;60600;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;961.0
0;60700;AMETHYSTS;9998;10;9995;24;;;10005;24;;;;;10001.5;994.0
0;60700;STARFRUIT;5042;9;5037;24;;;5044;24;;;;;5043.0;973.9765625
0;60800;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;994.0
0;60800;STARFRUIT;5043;1;5037;28;;;5044;28;;;;;5043.5;987.44921875
0;60900;STARFRUIT;5043;1;5037;29;;;5044;29;;;;;5043.5;989.78369140625
